longitude,latitude,altitude,groundspeed,x,y,vertical_rate
-6.183872222900392,34.613525390625,37000.0,449.36026871727614,301887.0703656631,-278830.3209270137,0.0
-6.184551959135094,34.613525390625,37000.0,449.36026871727614,301825.0181452215,-278832.4895438284,0.0
-6.185231695369795,34.613525390625,37000.0,449.36026871727614,301762.9659247799,-278834.65816064307,0.0
-6.185911431604495,34.613525390625,37000.0,449.36026871727614,301700.9136731816,-278836.8258857648,0.0
-6.186591167839197,34.613525390625,37000.0,449.36026871727614,301638.86142158334,-278838.9936108865,0.0
-6.1879506403086,34.613525390625,37000.0,449.36026871727614,301514.756856099,-278843.32727774547,0.0
-6.189310112778003,34.613525390625,37000.0,449.36026871727614,301390.65222835256,-278847.65916121844,0.0
-6.190669585247405,34.613525390625,37000.0,449.36026871727614,301266.5475383697,-278851.98926130263,0.0
-6.192029057716808,34.613525390625,37000.0,449.36026871727614,301142.44278617593,-278856.3175779995,0.0
-6.193449059311205,34.61182468220339,37000.0,449.36026871727614,301019.3575342724,-279048.6253739424,0.0
-6.194869060905603,34.61012397378178,37000.0,449.36026871727614,300896.2665842047,-279240.9316217793,0.0
-6.1962890625,34.60842326536017,37000.0,449.36026871727614,300773.16993599443,-279433.2363215469,0.0
-6.197522221779337,34.60696889586369,37000.0,449.36026871727614,300666.1788710003,-279597.7453089077,0.0
-6.198755381058675,34.605514526367195,37000.0,449.36026871727614,300559.1835735372,-279762.25312195823,0.0
-6.198755381058675,34.605514526367195,37000.0,449.36026871727614,300559.1835735372,-279762.25312195823,0.0
-6.198755381058675,34.605514526367195,37000.0,449.36026871727614,300559.1835735372,-279762.25312195823,0.0
-6.200205383756495,34.603771460455484,37000.0,449.36026871727614,300433.4949686727,-279959.3259145118,0.0
-6.201655386454316,34.60202839454377,37000.0,449.36026871727614,300307.8004007348,-280156.3970953323,0.0
-6.203105389152137,34.60028532863206,37000.0,449.36026871727614,300182.0998697465,-280353.4666644593,0.0
-6.204555391849958,34.59854226272035,37000.0,449.36026871727614,300056.3933757303,-280550.5346219297,0.0
-6.206005394547779,34.59679919680864,37000.0,449.36026871727614,299930.68091870885,-280747.60096778034,0.0
-6.2074553972456,34.59505613089693,37000.0,449.36026871727614,299804.9624987049,-280944.66570204945,0.0
-6.208905399943419,34.59331306498522,37000.0,449.36026871727614,299679.2381157409,-281141.72882476955,0.0
-6.21035540264124,34.591569999073506,37000.0,449.36026871727614,299553.50776983955,-281338.79033598315,0.0
-6.211805405339061,34.589826933161795,37000.0,449.36026871727614,299427.7714610232,-281535.85023572145,0.0
-6.213255408036882,34.588083867250084,37000.0,449.36026871727614,299302.0291893148,-281732.908524024,0.0
-6.214705410734703,34.586340801338366,37000.0,449.36026871727614,299176.2809547367,-281929.96520092775,0.0
-6.216155413432523,34.584597735426655,37000.0,449.36026871727614,299050.5267573117,-282127.02026646945,0.0
-6.217605416130344,34.582854669514944,37000.0,449.36026871727614,298924.7665970622,-282324.0737206859,0.0
-6.219055418828165,34.58111160360323,37000.0,449.36026871727614,298799.0004740106,-282521.1255636112,0.0
-6.220505421525986,34.57936853769152,37000.0,449.36026871727614,298673.22838817973,-282718.17579528486,0.0
-6.221955424223807,34.57762547177981,37000.0,449.36026871727614,298547.45033959206,-282915.2244157438,0.0
-6.223405426921628,34.5758824058681,37000.0,449.36026871727614,298421.6663282701,-283112.2714250248,0.0
-6.224855429619448,34.57413933995639,37000.0,449.36026871727614,298295.8763542363,-283309.31682316185,0.0
-6.226305432317268,34.57239627404468,37000.0,449.36026871727614,298170.08041751344,-283506.3606101946,0.0
-6.227755435015089,34.57065320813297,37000.0,449.36026871727614,298044.2785181237,-283703.40278615995,0.0
-6.22920543771291,34.568910142221256,37000.0,449.36026871727614,297918.47065608983,-283900.4433510932,0.0
-6.230655440410731,34.567167076309545,37000.0,449.36026871727614,297792.65683143423,-284097.48230503127,0.0
-6.232105443108551,34.565424010397834,37000.0,449.36026871727614,297666.8370441793,-284294.5196480109,0.0
-6.233555445806372,34.56368094448612,37000.0,449.36026871727614,297541.0112943477,-284491.5553800689,0.0
-6.235005448504193,34.56193787857441,37000.0,449.36026871727614,297415.1795819619,-284688.5895012436,0.0
-6.236455451202014,34.5601948126627,37000.0,449.36026871727614,297289.3419070441,-284885.6220115689,0.0
-6.237905453899835,34.55845174675099,37000.0,449.36026871727614,297163.4982696171,-285082.6529110831,0.0
-6.239355456597656,34.55670868083928,37000.0,449.36026871727614,297037.64866970305,-285279.6821998258,0.0
-6.240805459295476,34.55496561492757,37000.0,449.36026871727614,296911.7931073246,-285476.7098778268,0.0
-6.242255461993297,34.55322254901586,37000.0,449.36026871727614,296785.93158250407,-285673.73594513,0.0
-6.243705464691117,34.55147948310414,37000.0,449.36026871727614,296660.0640952641,-285870.7604017679,0.0
-6.245155467388938,34.54973641719243,37000.0,449.36026871727614,296534.19064562686,-286067.78324777883,0.0
-6.246605470086759,34.54799335128072,37000.0,449.36026871727614,296408.3112336147,-286264.8044831967,0.0
-6.248055472784579,34.546250285369005,37000.0,449.36026871727614,296282.42585925024,-286461.8241080626,0.0
-6.2495054754824,34.544507219457294,37000.0,449.36026871727614,296156.5345225558,-286658.8421224106,0.0
-6.250955478180221,34.54276415354558,37000.0,449.36026871727614,296030.6372235537,-286855.8585262774,0.0
-6.252405480878042,34.54102108763387,37000.0,449.36026871727614,295904.73396226653,-287052.87331970275,0.0
