longitude,latitude,altitude,groundspeed,x,y,vertical_rate
-6.201667785644531,36.09169006347656,35025.0,439.6085373152913,294589.9992721514,-115728.9612625468,0.0
-6.202640533447266,36.09169006347656,35025.0,439.6085373152913,294502.8754510783,-115731.98940960146,0.0
-6.20361328125,36.09169006347656,35025.0,439.6085373152913,294415.75163000514,-115735.01755665612,0.0
-6.204729080200196,36.09169006347656,35025.0,439.6085373152913,294315.81540564646,-115738.48881320737,0.0
-6.205844879150392,36.09169006347656,35025.0,439.6085373152913,294215.8791812877,-115741.9600697586,0.0
-6.2078800607234825,36.09169006347656,35025.0,439.6085373152913,294033.59856386634,-115748.28742008036,0.0
-6.209915242296574,36.09169006347656,35025.0,439.6085373152913,293851.31781037006,-115754.61084909237,0.0
-6.2119504238696654,36.09169006347656,35025.0,439.6085373152913,293669.0369208835,-115760.93035679324,0.0
-6.213912963867188,36.09169006347656,35025.0,439.6085373152913,293493.26204010914,-115767.02058893748,0.0
-6.215972900390625,36.09169006347656,35025.0,439.6085373152913,293308.763704333,-115773.40914353186,0.0
-6.218027967087722,36.09046030852754,35025.0,439.6085373152913,293129.3960040578,-115915.4845261818,0.0
-6.219921112060548,36.08926391601562,35025.0,439.6085373152913,292964.3980029167,-116053.37311591556,0.0
-6.221884869514611,36.088039592161024,35025.0,439.6085373152913,292793.1763789227,-116194.55935267196,0.0
-6.223638006981388,36.0869688906912,35025.0,439.6085373152913,292640.2290198331,-116318.1380861204,0.0
-6.22650146484375,36.08523559570312,35025.0,439.0041765154222,292390.3462835785,-116518.2650847477,0.0
-6.2283897399902335,36.08404541015625,35025.0,439.0041765154222,292225.736991394,-116655.43942753106,0.0
-6.230278015136719,36.08290100097656,35025.0,439.0041765154222,292060.9482426953,-116787.55906025936,0.0
-6.2323951721191415,36.08161926269531,35025.0,439.0041765154222,291876.17369572114,-116935.536341482,0.0
-6.234283447265625,36.08042907714844,35025.0,439.0041765154222,291711.5478959287,-117072.70079430146,0.0
-6.235150276346418,36.0798929505429,35025.0,439.0041765154222,291635.9343196761,-117134.53642917196,0.0
-6.238481237533223,36.07789120431674,35025.0,439.0041765154222,291345.1423239907,-117365.69834364892,0.0
-6.239533120013277,36.07723947298729,35025.0,439.0041765154222,291253.3843019491,-117440.85781516646,0.0
-6.2416648864746085,36.07589721679688,35025.0,439.0041765154222,291067.50188342767,-117595.540952327,0.0
-6.243506898271277,36.07477220438295,35025.0,439.0041765154222,290906.74772216583,-117725.35551829556,0.0
-6.2445831298828125,36.07411193847656,35025.0,439.0041765154222,290812.8328447569,-117801.5269588804,0.0
-6.248359680175781,36.07177734375,35025.0,439.0041765154222,290483.3343568305,-118070.7602047749,0.0
-6.250344134391582,36.07058250297935,35025.0,439.0041765154222,290310.0645771118,-118208.70673482084,0.0
-6.2511634826660165,36.07003784179688,35025.0,439.0041765154222,290238.71667921625,-118271.32614315458,-63.99999999999999
-6.2530517578125,36.06889343261719,35025.0,439.0041765154222,290073.86528914305,-118403.40750143812,-63.99999999999999
-6.2558957363696654,36.06713763738082,35025.0,439.0041765154222,289825.69014132273,-118605.88284969836,-63.99999999999999
-6.257057189941406,36.06642150878906,35025.0,439.0041765154222,289724.33089048153,-118688.46809690636,-63.99999999999999
-6.260089874267577,36.06459045410156,35025.0,439.0041765154222,289459.5149174592,-118899.81590718288,-63.99999999999999
-6.262378692626952,36.06317138671875,35025.0,439.0041765154222,289259.7848915216,-119063.41674848636,-63.99999999999999
-6.263294219970702,36.0626220703125,35025.0,439.0041765154222,289179.82177813485,-119126.8351304277,-63.99999999999999
-6.266441345214844,36.06069946289062,35025.0,439.0041765154222,288905.0685484353,-119348.61884356446,-63.99999999999999
-6.267524881565804,36.0600151449947,35025.0,439.0041765154222,288810.55344700813,-119427.44486684503,-63.99999999999999
-6.270271463597054,36.05833926443326,35000.0,439.0041765154222,288570.74497628835,-119620.76753713124,-63.99999999999999
-6.271323346077111,36.05768753310382,35000.0,438.0,288478.9377225596,-119695.89726279186,-63.99999999999999
-6.2734222412109375,36.056396484375,35000.0,438.0,288295.70809855894,-119844.76898228364,-63.99999999999999
-6.27593994140625,36.05484008789062,35000.0,438.0,288075.9380637924,-120024.19461995854,-63.99999999999999
-6.2779268305351925,36.05359093617584,35000.0,438.0,287902.5742271282,-120168.0933091053,-63.99999999999999
-6.279037150930833,36.0529392048464,35000.0,438.0,287805.5183119232,-120243.39365234388,-63.99999999999999
-6.2810325622558585,36.05168151855469,35000.0,438.0,287631.4136074528,-120388.25461470376,-63.99999999999999
-6.284121249584416,36.04977365267479,35000.0,438.0,287361.7604950864,-120608.18431830022,-63.99999999999999
-6.2862396240234375,36.04852294921875,35000.0,439.0041765154222,287176.5948638155,-120752.6389334454,-63.99999999999999
-6.287384033203125,36.04779052734375,35000.0,439.0041765154222,287076.7722964739,-120836.93914901058,-63.99999999999999
-6.290315668633639,36.046002921411535,35000.0,439.0041765154222,286820.71658664965,-121043.1038607594,-63.99999999999999
-6.292133331298827,36.04486083984375,35000.0,439.0041765154222,286662.0773891041,-121174.64855188147,-63.99999999999999
-6.293296002327111,36.04414083189885,35000.0,439.0041765154222,286560.5616995755,-121257.62813748037,0.0
-6.294464760638277,36.04344254833157,35000.0,439.0041765154222,286458.41745094216,-121338.22753467204,0.0
-6.297283172607423,36.04165649414062,35000.0,438.81279298610326,286212.47344417585,-121543.85997842385,0.0
-6.297283172607423,36.04165649414062,35000.0,438.81279298610326,286212.47344417585,-121543.85997842385,0.0
