longitude,latitude,altitude,groundspeed,x,y,vertical_rate
-6.1842279848845,39.6653463072696,37000.0,436.4306026057922,282364.33421106194,278802.88775684644,63.99999999999999
-6.1852841584578755,39.6653463072696,37000.0,436.4306026057922,282274.14296853595,278799.7364292095,63.99999999999999
-6.18634033203125,39.6653463072696,37000.0,436.4306026057922,282183.95172600995,278796.5851015725,63.99999999999999
-6.1873779296875,39.6653463072696,37000.0,436.4306026057922,282095.3466931231,278793.49116028333,63.99999999999999
-6.18841552734375,39.6653463072696,37000.0,436.4306026057922,282006.74166023626,278790.39721899416,63.99999999999999
-6.190673828125,39.6653463072696,37000.0,436.0,281813.89525801275,278783.6677635679,63.99999999999999
-6.191930356233001,39.6653463072696,37000.0,435.6382353338684,281706.5946344768,278779.9254593596,63.99999999999999
-6.1939697265625,39.6653463072696,37000.0,435.6382353338684,281532.44346388977,278773.85465813713,63.99999999999999
-6.1964111328125,39.6653463072696,37000.0,435.6382353338684,281323.96043310605,278766.59201287496,63.99999999999999
-6.198486328125,39.6653463072696,37000.0,435.6382353338684,281146.749709628,278760.4229945815,63.99999999999999
-6.19951331097144,39.66476440429688,37000.0,435.6382353338684,281061.28758375184,278693.07591786975,63.99999999999999
-6.2027587890625,39.66278593418961,37000.0,435.6382353338684,280791.7360462972,278464.833765495,63.99999999999999
-6.204887058423934,39.66156005859375,37000.0,435.6382353338684,280614.69085332233,278323.06976964715,63.99999999999999
-6.207096265709937,39.66023254394531,37000.0,435.6382353338684,280431.1170482574,278169.8396060704,63.99999999999999
-6.20928955078125,39.65887554621292,37000.0,435.6382353338684,280249.0090282049,278013.4033187861,63.99999999999999
-6.211156430451751,39.65780639648438,37000.0,434.84672388705326,280093.66775582323,277889.7424459276,63.99999999999999
-6.21319580078125,39.65654793432204,37000.0,434.84672388705326,279924.31478433823,277744.6568465497,0.0
-6.215336011803687,39.65528869628906,37000.0,434.84672388705326,279746.34614685585,277599.1910350809,0.0
-6.217545219089687,39.65396118164062,37000.0,434.84672388705326,279562.7392085661,277445.9814231532,0.0
-6.21966552734375,39.65268409858315,37000.0,434.84672388705326,279386.52548103576,277298.61095038784,0.0
-6.2218017578125,39.65142718816207,37000.0,434.84672388705326,279208.86832043284,277153.426392722,0.0
-6.223456341287375,39.65043640136719,37000.0,434.84672388705326,279071.32825843454,277039.07095846866,0.0
-6.2255859375,39.649146128509,37000.0,434.84672388705326,278894.353551866,276890.22690572613,0.0
-6.22735595703125,39.64812197927701,37000.0,434.84672388705326,278747.0716031989,276771.8506562222,0.0
-6.22930908203125,39.64691162109375,37000.0,434.84672388705326,278584.8542905222,276632.3635185407,0.0
-6.23126220703125,39.6457478151483,37000.0,434.84672388705326,278422.4541144772,276498.0233955511,0.0
-6.2333984375,39.6444443524894,37000.0,434.84672388705326,278244.93892394914,276347.7172795998,0.0
-6.23541259765625,39.64328054654396,37000.0,434.0560729471986,278077.3135777415,276213.20486375,0.0
-6.2373046875,39.64211674059853,37000.0,434.0560729471986,277920.1102496296,276079.05465673207,0.0
-6.239697000254751,39.64068603515625,37000.0,434.0560729471986,277721.18377346697,275913.9490653236,0.0
-6.241943359375,39.63937015856728,37000.0,434.0560729471986,277534.28173628234,275761.96429259924,0.0
-6.24383544921875,39.63820635262182,37000.0,434.0560729471986,277377.0604910447,275627.8250952216,0.0
-6.2459716796875,39.636949442200745,37000.0,434.0560729471986,277199.330060152,275482.686508996,0.0
-6.2479248046875,39.635785636255285,37000.0,434.0560729471986,277036.8834610267,275348.3753688561,0.0
-6.2498779296875,39.634621830309854,37000.0,434.0560729471986,276874.43142969115,275214.06762636185,0.0
-6.251877494480312,39.63340759277344,37000.0,434.0,276708.19721422653,275074.05522074306,0.0
-6.25469970703125,39.63168903932733,37000.0,434.0560729471986,276473.58014312346,274875.91970688856,0.0
-6.25677490234375,39.63047868114407,37000.0,434.0560729471986,276300.8556112956,274736.1236388574,0.0
-6.2587890625,39.6292683229608,37000.0,434.0560729471986,276133.33984308585,274596.5095534094,0.0
-6.26080322265625,39.62805796477754,37000.0,434.0560729471986,275965.8182503028,274456.8990827436,0.0
-6.26190185546875,39.62735968121027,37000.0,434.0560729471986,275874.5840120189,274376.54105163325,0.0
-6.2642822265625,39.62596311407575,37000.0,434.0560729471986,275676.4650002716,274215.2946402527,0.0
-6.266357421875,39.624706203654654,37000.0,434.0560729471986,275503.88771442696,274070.37270081195,0.0
-6.2684326171875,39.62344929323358,37000.0,434.0560729471986,275331.3041980384,273925.454599864,0.0
-6.2703857421875,39.62228548728813,37000.0,434.0,275168.79486713576,273791.1825437814,0.0
-6.2723574431046245,39.62109375,37000.0,434.0,275004.7978046158,273653.77374236763,0.0
-6.274447233780563,39.61985778808594,37000.0,433.2662872252218,274830.8704597324,273511.13894794165,0.0
-6.27641760784644,39.61866760253906,37000.0,433.2662872252218,274666.9694544459,273373.9125884628,0.0
-6.27923583984375,39.6169785321769,37000.0,433.2662872252218,274432.481895708,273179.1079444607,0.0
-6.280238939368188,39.61637878417969,37000.0,433.2662872252218,274349.01205416804,273109.9322349224,0.0
-6.282388438349187,39.61509704589844,37000.0,433.2662872252218,274170.13039329724,272962.08123566344,0.0
-6.284358812415063,39.61386108398438,37000.0,433.2662872252218,274006.3783154964,272819.81098400505,0.0
-6.286627728006125,39.61253356933594,37000.0,433.2662872252218,273817.44994629256,272666.5644043747,0.0
-6.28875732421875,39.61125260692532,37000.0,433.2662872252218,273640.2466352678,272518.8689394904,0.0
